评论内容,性别,点赞数量,回复时间,tags,emotions
我是只猎豹我认为自己是男人，我参加男子跑步比赛没毛病吧[doge],男,192,2024-01-07 08:44:32,0,厌恶/讨厌
"👐没有人，
🙌比我
👌更懂，
☝美国。",保密,49,2022-07-25 22:31:14,0,羞耻
他太懂了[打call],男,220,2022-07-25 22:30:46,0,悲伤/痛苦
快八十岁的老人家给你说学逗唱，还有什么好说的，看一天少一天,保密,41,2022-07-26 05:11:33,0,愉快/幸福
世界上只有两种性别，那是男性和女性，那是大自然给与我们身份，至于心理性别那是你自己给自己的身份，别人有尊重你生理性别的必要但没有尊重你心理性别的必要，川宝所言大概如此,保密,219,2022-07-27 10:51:55,0,愤怒/生气
普京笑这么高兴[笑哭],女,833,2024-11-08 13:45:29,0,愉快/幸福
现在让我们把镜头给到基辅.jpg[doge],保密,594,2024-11-08 16:27:14,0,愉快/幸福
主持人是不是要扣工资了[大笑][doge]，乌克兰前多念了俄,男,449,2024-11-08 13:35:56,0,愤怒/生气
普次方又有粮了!未来四年,女,256,2024-11-08 15:27:24,0,厌恶/讨厌
我又嗑上了，对不起[跪了][跪了][跪了],男,247,2024-11-08 13:32:57,0,愤怒/生气
眼花看成了普京成功竞选美国总统[笑哭][笑哭],保密,97,2024-11-09 22:04:29,0,惊讶/震惊
普京：说好的一晚上解决俄乌冲突呢？,保密,71,2024-11-08 13:34:12,0,悲伤/痛苦
毛子也明白现实里谈判协议一次次被耍 但国内经济政治环境和人民內心对西方向往和幻想迫着只能谈只能两害取其轻！这次就算真停火也只是为更大的冲突做准备！战争不会结束！,男,65,2024-11-08 16:53:06,0,愤怒/生气
大帝也老了啊,保密,46,2024-11-08 15:16:37,0,厌恶/讨厌
之前不是说根据懂王的行为评定吗，怎么现在又直接祝贺了[笑哭],女,31,2024-11-08 23:18:00,0,愤怒/生气
"以下信息来自@蜗牛柯基weibo 
普京恭喜特朗普赢得美国总统大选，同时就北约、西方、乌克兰和世界秩序发表声明

·特朗普遭到刺杀时的行为给人留下了深刻的印象，他在特殊的条件下非常正确和勇敢地表现了自己
·普京表示已准备好与特朗普接触。乌克兰需要的不是半小时或六个月的休战，而是长期解决的条件
·俄罗斯准备就乌克兰问题进行和平谈判，但不是基于基辅的愿望，而是基于伊斯坦布尔和当今的现实
·如果乌克兰不保持中立，很难想象俄罗斯与其建立睦邻关系。尽管今天发生了悲惨事件，俄罗斯和乌克兰人民仍然如兄弟一般
·乌克兰的新边界将取决于当前事件的动态以及俄罗斯历史领土居民的意见
·不同意2014年乌克兰政变的人们有权自决并保护自己的利益，顿巴斯和新俄罗斯的人民有权决定对乌克兰的主权，这符合《联合国宪章》
·俄罗斯将让乌克兰成为一个独立的主权国家
·北约是世界上仅存的集团，并且完全不合时宜
·美国明白北约正在变得没有吸引力，他们需要美国来领导，所以他们需要冲突
·西方导致乌克兰政变，迫使俄罗斯发起特别行动
·世界政治潮流正朝着与愿望相反的方向发展。今天的世界正在经历的不是人与人之间的冲突，而是世界少数群体为维持统治地位而进行的斗争
·一个国家的模式不应该强加给其他国家
·俄罗斯从来都不是使用武力的发起者，但在必要时，会采取一切措施来保护国家
·俄罗斯不会回到2022年之前的道路
来源：TACC

本人结语：
——就这表态，还有白痴认为大毛会被美国欧洲拉拢，也不看看大毛要的美国欧洲北约能给得了么？真把俄罗斯当荆轲，美国当樊於期了[辣眼睛]",保密,31,2024-11-08 13:40:13,1,愉快/幸福
让我们把关注点转到小泽这边[doge],男,29,2024-11-08 23:38:35,0,平静/冷静
终于可以开席了，[吃瓜],保密,15,2024-11-08 15:02:22,1,愉快/幸福
普大帝:懂王是你兑现承诺的时候了。,保密,12,2024-11-09 13:06:46,0,恐惧/害怕
握手最积极的两个人,男,10,2024-11-08 14:01:43,1,愉快/幸福
这局普京赢,保密,9,2024-11-08 15:51:41,0,恐惧/害怕
这下子普京要开心了，特朗普多次说不在无偿帮助乌克兰，还说不承认乌克兰1991年的领地，这下子乌克兰真要完了。,男,8,2024-11-09 08:51:30,0,愤怒/生气
"普京听说特朗普赢了，你看视频里那面色都红润了，想笑但是现场又得严肃一点，实际上大会结束后嘴角比AK都难压，特朗普：没有人比我更了解普京，我和普京总统关系非常好。
轮到外媒评价泽连斯基，就是《美国大选结束后最大的屌丝》
京子笑了，川普笑了，小泽哭了。[doge]",男,8,2024-11-08 22:49:14,1,平静/冷静
通俄石锤[星星眼],保密,8,2024-11-08 14:02:35,0,愉快/幸福
你们都关心川普，不像我，我只心疼姐姐的五十块钱[doge_金箍],男,7,2024-11-10 12:34:10,0,愤怒/生气
你是个大孩子了，别啥事都让问爸爸,保密,12274,2020-05-12 10:26:31,0,愤怒/生气
讲道理我一直以为这种讲不过就转移话题，换人甚至直接撂挑子不干走人的剧情只会出现在电影之类的地方，没想到现实里建国同志真这么干了，我已经没词来形容我的震惊了[doge][笑哭][喜极而泣][无语],男,25,2020-05-13 05:38:14,0,愤怒/生气
"最近在网上，“美国害怕了”“日本吓傻了”“欧洲后悔了”之类的文章，总能赚取不少莫名点击。然而，纵观这些所谓“爆款”文章，其内部水平却了无新意，令人堪忧。比如，有的一味夸大、以偏概全，高喊《在这些领域，中国创下多个“世界第一”！无人表示不服》；有的任意拔高、贻人口实，鼓吹《别怕，中国科技实力超越美国，居世界第一》；有的一厢情愿、照单全收，将国外的只言片语，放大成“中国在世界舞台上占据中心位置”“中国现在是全球第一经济体”等声音。
这些“雄文”的共性，一无事实骨架，二无内容血肉，三无思想含量，徒有浮躁外壳，经不起一点风吹日晒。要知道，文章不会因为浮夸而增色，国家也不会因为自大而变强。挑动极端情绪、肆意传播偏见的后果，容易造成公众走进夜郎自大、自吹自擂狂妄误区，导致社会陷入信息碎片化、思维程序化的认知闭环。
新闻学有一种观点认为，“最好的编辑一定是个营销专家。”对一些媒体而言，浮夸自大的文风，无异于吸睛涨粉的气球，一触即破。在此类文章的始作俑者眼里，标题就是一枚带着诱饵的鱼钩，不加点“刺激”的猛料，就无法吊起胃口。然而，新闻不是爽文。如果只讲营销不讲营养，只要眼球不讲责任，即使一时流量爆棚，也是在误导大众。
有网友感慨，进入了自媒体时代，新闻越来越多，离真相却越来越远。的确，浮夸自大的文风套路，看似抄了“10万+”的近路，实则误入新闻生产的歧路。据统计，去年新媒体运营行业人数超过300万，各类机构对内容创业者的投资金额超过50亿元，可谓既有前途，又有“钱途”。然而，自媒体要想创作自如，还需恪守自律。倘若毫无底线蹭热点，肆无忌惮造噱头，结果只能是漫出道德水位，偏离法治轨道，荼毒公众认知不说，更消解媒体公信力。
言之无文，行而不远。有人疑惑，是文章不会写了吗？并不是。还记得，南海仲裁闹剧群情激愤，“中国一点都不能少”的声音却产生共鸣。针锋相对却有礼有节，气贯长虹而又言之有物，这样的文风文气，怎能不引发舆论场同声同气？全媒体时代，真实客观理性的新闻准绳没有变，新鲜有趣优质的价值取向没有变，平实求实务实的文风导向也没有变。只有创作者自律自觉，将文风与世风勾连，给流量和情绪松绑，方能写出真正从容自信的作品。
好的舆论可以成为发展的“推进器”、民意的“晴雨表”、社会的“黏合剂”、道德的“风向标”，不好的舆论可以成为民众的“迷魂汤”、社会的“分离器”、杀人的“软刀子
——转自人民网",保密,1258,2020-05-12 17:52:40,0,愤怒/生气
不愧是建国同志，遇事不决问🇨🇳[蛆音娘_滑稽],保密,25,2020-05-12 10:46:29,0,厌恶/讨厌
或许这就是自由[滑稽]我不愿意回答[吐],保密,25,2020-05-12 10:30:16,0,愤怒/生气
"川普：我们一定要在阿富汗干掉40万人和那个骑自行车的。
记者甲：请问那个骑自行车人是谁？
川普：那个骑自行车人的故事是这样的……
记者乙：您刚才说要干掉40万人，这样正常吗
川普：（老子好不容转移的重点又被你拉回来了）你不是个称职的记者，你是假新闻。",男,578,2020-05-12 11:08:31,0,愤怒/生气
"🇺🇸：🇺🇸编辑，🇺🇸小说家，🇺🇸科幻家，🇺🇸政治家，🇦🇺政治家，🇬🇧政治家，🇨🇦政治家，🇫🇷政治家，🇩🇰画家，🇨🇳公知
🇨🇳：🇨🇳记者，🇺🇸记者，🇦🇺记者，🇬🇧记者",男,23,2020-05-12 10:45:45,0,愤怒/生气
他急了他急了他急了,男,301,2020-05-12 10:25:11,0,愤怒/生气
开记者会还怕被提问？玩不起了,男,27,2020-05-12 11:14:01,0,愤怒/生气
亚裔问题你不答，白人问题你也不答，我建议以后去白宫的记者都应该是双性恋黑人嗷,保密,261,2020-05-12 11:36:23,0,愤怒/生气
来个拳师去推特打拳[doge][doge],男,20,2020-05-12 10:41:36,0,愉快/幸福
"你们难道没看出来嘛 
气候变暖找中国
保护环境找中国
疫情治理找中国
这说明什么 
现在啥都是中国说了算 
毕竟世界第一强国 美国靠边站吧 
川建国:我说了 有啥事找中国 美国我都交给中国管了 别再打扰我发推特了[妙啊][妙啊][妙啊][妙啊]",男,197,2020-05-13 04:30:43,0,愤怒/生气
现在看起来的确是一个很有意图的提问,男,16,2022-04-18 17:33:52,1,愉快/幸福
"秒啊，建国结束会议一方面拒答了这个问题；另一方面使其他记者丧失提问采访机会，进而让华裔记者成为众矢之的；还透过屏幕告诉美国记者谁要是敢再问这种问题就等着面对我和全体记者的谴责吧！
表面上转身就走，实际上威慑了美国媒体，进而影响舆论，还顺手黑了一波中国。
秒啊[热词系列_知识增加]",保密,156,2020-05-13 21:03:12,0,愤怒/生气
"。。。。。川普看上去很没礼貌但他说的没错，他让华裔后面的那个记者提问了，她没问出来，提问的机会被前面的华裔抢了，那么总统不给你第二次机会了，接下来总统说你（华裔后面的女记者）后面的可以提问了，连续说了两次，但只有前面这两个在抢麦，那么就视同第三个提问的人也没问，没人问问题了那就可以走了。
不近人情，很是嚣张，但还真是一丁点问题都找不出来，不愧4你",男,19,2022-08-16 21:32:56,0,惊讶/震惊
当记者看到川建国同志胸前的红领巾后，一切都懂了，原来建国同志是着急散会和记者共商祖国大业[妙啊],保密,113,2020-05-12 10:28:59,1,希望/期待
对亚裔提C我倒不惊讶，骂恶心我也就算了，这特么对下一个无关的人也这么无礼，还直接拜拜，这特么还是人吗？那还开个锤子新闻发布会？,男,72,2020-05-12 16:31:09,0,愤怒/生气
我看到那个CNN美女记者翻白眼了!,女,15,2020-05-12 11:00:20,0,悲伤/痛苦
这。。。。。。。。。。人品存疑,男,15,2020-05-12 10:49:24,0,平静/冷静
垃圾人就是这种腔调！不配做政客。美国人民要是还没有都智障，应该会知道怎么办。,男,87,2020-05-12 10:28:58,0,愤怒/生气
"川普才是我们做人的标杆。聪明，机灵，一切事情总能占领主动权，不在乎外人看法。
你们嘲笑川普蠢，然而自己想想蠢的是不是自己。。",男,47,2020-10-28 13:23:56,0,平静/冷静
川宝，有一说一，没毛病666,保密,35,2020-10-27 22:35:34,0,愤怒/生气
你先动手的！！！,保密,5,2020-10-27 17:52:33,0,愤怒/生气
如果换个角度理解，特朗普的很多言论，是真的（毕竟他作为总统，比旁人能看到更多真实信息）。我们可能会发现一个更真实的美国。,保密,17,2020-10-28 11:20:36,0,悲伤/痛苦
川普这样子看真的像一个七十多岁的老年人，又犟又孩子气[喜极而泣][喜极而泣][喜极而泣][喜极而泣],男,8,2020-10-28 04:17:28,0,厌恶/讨厌
霸气川普,保密,14,2020-10-27 18:01:26,0,平静/冷静
这些个虚伪的精英，高傲做做的样子，特朗普接地气多了，难怪美国平民阶层都喜欢他，要不是疫情他控制的不行，未必他就输，他当总统美国看上去攻击性弱多了对世界都有好处，拜登上来那个会搞事情装好人的美国又回来了,保密,13,2020-11-20 19:49:42,1,愤怒/生气
评论好多川宝粉丝啊，让我想起前几天看到的那个在川宝患病时不吃不喝给川宝祈福的印度粉丝[吃瓜],保密,6,2020-10-29 11:34:41,0,悲伤/痛苦
你先打我的，是你，是你！谁打谁是🐷，反弹！双倍反弹[捂脸][疑惑],保密,6,2020-10-28 01:46:15,0,愤怒/生气
“我不需要媒体失去公信力，因为都是你们自己作的”这句话真实了,保密,13,2022-11-08 16:10:43,0,愤怒/生气
女记者最后一句careful。我觉得简直就是威胁。小心点儿！以后！我会让你很惨。,男,4,2023-12-26 12:59:55,0,愤怒/生气
中间删了一段，是川普说你们偏[吃瓜]担bd。。把记者问住了。。,保密,13,2020-10-28 22:31:58,0,厌恶/讨厌
评论怎么回事，屁股真歪。就事论事川普对线美媒属实说的是事实，但是他也不是什么好人啊，干嘛一群夸他还不加狗头的，不会真觉得川宝是什么正人君子吧[呲牙][呲牙],女,7,2020-10-28 22:19:01,0,厌恶/讨厌
60分钟时事杂志主编就一帮幕后大佬做事的，天天装个b，我还一度以为她是个出色不错的人，以前还是太天真,保密,9,2022-12-12 08:49:23,1,愉快/幸福
川宝有种！就是不向虚伪媒体低头！,保密,8,2020-11-22 20:07:16,0,愤怒/生气
看到一句话，(拜登)他的所有采访都有看,保密,3,2020-11-14 20:57:14,0,愉快/幸福
心直口快，直戳重点，你的问题是棘手的讨论陷阱，不跟你玩 不和你计较 总之不站我这边就是看不起你。再见！[OK],保密,3,2020-11-12 01:02:54,0,愤怒/生气
这些文化人太婊了，川宝宝骂的好，川宝宝知道内幕,保密,7,2020-11-11 22:17:53,0,愉快/幸福
说实话，还挺觉得特朗普有点小可怜,保密,3,2020-11-09 12:41:45,1,厌恶/讨厌
欺负川宝的坏女人,男,9,2020-10-30 09:17:34,0,愤怒/生气
支持祖国,保密,151,2022-08-06 12:38:13,1,平静/冷静
加油,保密,133,2022-08-06 12:41:14,1,平静/冷静
统一！,男,79,2022-08-06 12:47:34,0,愤怒/生气
统一！,保密,73,2022-08-06 12:36:15,0,惊讶/震惊
像哈利波特的乌姆里奇[吃瓜]（各个方面）,男,68,2022-08-26 18:16:28,0,平静/冷静
相信祖国！,保密,65,2022-08-06 12:43:29,0,愉快/幸福
统一,男,57,2022-08-06 12:39:50,1,厌恶/讨厌
佩洛西真是中美哪边都不讨好[无语],保密,53,2022-08-06 12:45:45,0,厌恶/讨厌
川宝，他真的好懂[doge],男,51,2022-08-23 12:26:12,1,愉快/幸福
统一！,男,46,2022-08-06 12:38:39,0,惊讶/震惊
跟我喊：“谢谢川普！”[doge],男,44,2022-08-06 12:34:54,0,愤怒/生气
川宝干得最好的活就是扒下了美国这些建制派政客的底裤[doge]所谓的“民主自由”不过是它们窃取利益的工具,保密,39,2022-08-21 09:25:37,0,悲伤/痛苦
